,country,year,emissions,total_emissions
604,Iraq,1998,129.25904355041868,129259043.55041867
605,Israel,1998,63.91169574129241,63911695.74129241
606,Kuwait,1998,59.019040302600004,59019040.302600004
607,Oman,1998,28.144253973168603,28144253.973168604
608,Qatar,1998,30.66458168736676,30664581.687366758
609,Saudi Arabia,1998,329.9249294926298,329924929.4926298
610,United Arab Emirates,1998,147.7579287254,147757928.7254
611,Algeria,1998,137.45935353740947,137459353.53740948
612,Egypt,1998,137.60640998324067,137606409.98324066
613,Morocco,1998,32.993788165729605,32993788.165729605
614,South Africa,1998,389.0415637638522,389041563.7638522
615,Australia,1998,370.05973264268897,370059732.642689
616,Bangladesh,1998,24.202158739396975,24202158.739396974
617,China,1998,3554.5659925590826,3554565992.5590825
618,China,1998,51.42986464783001,51429864.64783001
619,India,1998,986.8480440698128,986848044.0698128
620,Indonesia,1998,299.5901579453134,299590157.9453134
621,Japan,1998,1214.453078423079,1214453078.423079
622,Malaysia,1998,123.7433053333719,123743305.3333719
623,New Zealand,1998,32.11373435333233,32113734.353332333
624,Pakistan,1998,98.77722384379824,98777223.84379824
625,Philippines,1998,74.76136833809868,74761368.33809868
626,South Korea,1998,400.43424226141764,400434242.2614176
627,Taiwan,1998,214.1089109397621,214108910.9397621
628,Thailand,1998,180.69876823834156,180698768.23834157
629,Vietnam,1998,51.05669449122826,51056694.49122826
630,Canada,1999,561.1775268427102,561177526.8427103
631,Mexico,1999,399.35579203114594,399355792.03114593
632,US,1999,5880.222109678096,5880222109.678096
633,Argentina,1999,165.27027443947404,165270274.43947405
634,Brazil,1999,330.7400950781653,330740095.07816535
635,Chile,1999,59.90866566407942,59908665.66407942
636,Colombia,1999,68.78399553774096,68783995.53774096
637,Ecuador,1999,30.199221482837757,30199221.482837755
638,Peru,1999,28.902154350700002,28902154.350700002
639,Trinidad and Tobago,1999,20.902025026009373,20902025.026009373
640,Venezuela,1999,300.8522563659392,300852256.3659392
641,Austria,1999,64.81407836572984,64814078.36572984
642,Belgium,1999,136.37645822682344,136376458.22682345
643,Bulgaria,1999,58.383246310016055,58383246.31001606
644,Croatia,1999,20.903847911455614,20903847.911455613
645,Czech Republic,1999,115.91231772237148,115912317.72237149
646,Denmark,1999,65.82656632052122,65826566.32052122
647,Estonia,1999,17.648376886424096,17648376.886424094
648,France,1999,394.5630461146961,394563046.1146961
649,Germany,1999,877.5074708836263,877507470.8836263
650,Greece,1999,103.65062389804463,103650623.89804463
651,Hungary,1999,60.18686349139843,60186863.491398424
652,Ireland,1999,43.40796864848057,43407968.64848057
653,Italy,1999,447.78015989861365,447780159.89861363
654,Lithuania,1999,13.059647325138236,13059647.325138235
655,Netherlands,1999,215.92292765406128,215922927.6540613
656,North Macedonia,1999,12.651931502720476,12651931.502720477
657,Norway,1999,39.06996804439254,39069968.04439254
658,Poland,1999,330.95471600647966,330954716.0064797
659,Romania,1999,92.54476820216499,92544768.202165
660,Slovakia,1999,40.09770322239885,40097703.22239885
661,Slovenia,1999,14.784709318165016,14784709.318165015
662,Spain,1999,313.24781400669923,313247814.0066992
663,Sweden,1999,66.44043123297287,66440431.23297287
664,Turkey,1999,202.31486293600068,202314862.93600067
665,Ukraine,1999,349.1956824062672,349195682.4062672
666,United Kingdom,1999,576.0871523781461,576087152.3781462
667,Azerbaijan,1999,44.30456583109999,44304565.831099994
668,Belarus,1999,56.646012032173104,56646012.032173105
669,Kazakhstan,1999,135.1514238046804,135151423.8046804
670,Russian Federation,1999,1818.9888798575903,1818988879.8575902
671,Turkmenistan,1999,62.4534544579,62453454.4579
672,Uzbekistan,1999,145.09509314673937,145095093.14673936
673,"Iran, Islamic Republic of",1999,420.4165749656387,420416574.9656387
674,Iraq,1999,120.29256753938053,120292567.53938052
675,Israel,1999,66.00953644154886,66009536.44154886
676,Kuwait,1999,59.8814632288,59881463.2288
677,Oman,1999,32.26527229662453,32265272.29662453
678,Qatar,1999,34.05880901192132,34058809.01192132
679,Saudi Arabia,1999,329.4184776497621,329418477.6497621
680,United Arab Emirates,1999,147.109074269,147109074.269
681,Algeria,1999,138.72917922788645,138729179.22788644
682,Egypt,1999,145.01829551625957,145018295.51625958
683,Morocco,1999,34.6263922673676,34626392.2673676
684,South Africa,1999,401.2089770220153,401208977.0220153
685,Australia,1999,385.72388614967537,385723886.14967537
686,Bangladesh,1999,25.358163552124108,25358163.55212411
687,China,1999,3697.8979024830373,3697897902.4830375
688,China,1999,50.73984751352001,50739847.51352001
689,India,1999,1011.3587120667783,1011358712.0667783
690,Indonesia,1999,320.5119535991864,320511953.5991864
691,Japan,1999,1246.3785490737635,1246378549.0737634
692,Malaysia,1999,129.18799711951553,129187997.11951552
693,New Zealand,1999,33.43300331125974,33433003.31125974
694,Pakistan,1999,105.40386779743771,105403867.79743771
695,Philippines,1999,72.73104476898729,72731044.76898728
696,South Korea,1999,435.2997639981725,435299763.9981725
697,Taiwan,1999,224.24315220216454,224243152.20216453
698,Thailand,1999,190.01694310937296,190016943.10937297
699,Vietnam,1999,50.61363422403713,50613634.224037126
700,Canada,2000,582.3565609467978,582356560.9467978
701,Mexico,2000,420.85955688641553,420859556.88641554
702,US,2000,6048.565915444671,6048565915.444672
703,Argentina,2000,159.58394158566037,159583941.58566037
704,Brazil,2000,336.77254757505693,336772547.5750569
705,Chile,2000,58.02509655278287,58025096.55278287
706,Colombia,2000,68.34218063614857,68342180.63614857
707,Ecuador,2000,28.554920326008528,28554920.32600853
708,Peru,2000,29.0283112861,29028311.2861
709,Trinidad and Tobago,2000,19.030591643866995,19030591.643866993
710,Venezuela,2000,308.6657606352,308665760.6352
711,Austria,2000,65.46574399243579,65465743.99243579
712,Belgium,2000,139.5583946647264,139558394.6647264
713,Bulgaria,2000,56.02497294267352,56024972.94267352
714,Croatia,2000,19.90051049269891,19900510.49269891
715,Czech Republic,2000,126.05791859176705,126057918.59176704
716,Denmark,2000,61.92614667894375,61926146.67894375
717,Estonia,2000,18.171584533922612,18171584.533922613
718,France,2000,391.8747776526581,391874777.6526581
719,Germany,2000,875.4253140045347,875425314.0045347
720,Greece,2000,109.1539853371216,109153985.33712159
721,Hungary,2000,56.99103240914806,56991032.40914806
722,Ireland,2000,45.389855610795024,45389855.61079502
723,Italy,2000,455.5695029840582,455569502.9840582
724,Lithuania,2000,11.1887728302363,11188772.830236299
725,Netherlands,2000,216.95451366309504,216954513.66309506
726,North Macedonia,2000,12.199630973786512,12199630.973786512
727,Norway,2000,36.96212914584819,36962129.145848185
728,Poland,2000,307.0135086237694,307013508.6237694
729,Romania,2000,95.02499385025455,95024993.85025455
730,Slovakia,2000,37.539333504175055,37539333.50417505
731,Slovenia,2000,14.5290056964139,14529005.6964139
732,Spain,2000,324.07813767018644,324078137.67018646
733,Sweden,2000,59.062394774786235,59062394.774786234
734,Turkey,2000,221.02547229362455,221025472.29362455
735,Ukraine,2000,349.48652928640877,349486529.2864088
736,United Kingdom,2000,589.5580030350927,589558003.0350927
737,Azerbaijan,2000,45.125330044,45125330.044
738,Belarus,2000,55.23514315784196,55235143.15784196
739,Kazakhstan,2000,125.14263587371967,125142635.87371966
740,Russian Federation,2000,1834.5940563057197,1834594056.3057196
741,Turkmenistan,2000,70.3020844549,70302084.4549
742,Uzbekistan,2000,148.04908908239256,148049089.08239254
743,"Iran, Islamic Republic of",2000,442.51096375301165,442510963.75301164
744,Iraq,2000,149.44278523423122,149442785.23423123
745,Israel,2000,62.40078809710486,62400788.097104855
746,Kuwait,2000,64.01501071393226,64015010.71393225
747,Oman,2000,39.896062531794605,39896062.53179461
748,Qatar,2000,31.71253275162355,31712532.75162355
749,Saudi Arabia,2000,342.9730800980319,342973080.09803194
750,United Arab Emirates,2000,146.73324801619998,146733248.01619998
751,Algeria,2000,139.9577207279154,139957720.72791538
752,Egypt,2000,151.48423377314265,151484233.77314264
753,Morocco,2000,34.9223442460312,34922344.2460312
754,South Africa,2000,402.74358338183083,402743583.3818308
755,Australia,2000,390.3392107814278,390339210.7814278
756,Bangladesh,2000,27.446597278683857,27446597.278683856
757,China,2000,3785.3089765459554,3785308976.545955
758,China,2000,53.909667453309,53909667.453309
759,India,2000,1055.4592325257704,1055459232.5257704
760,Indonesia,2000,338.5355317927884,338535531.7927884
761,Japan,2000,1268.5481712131027,1268548171.2131028
762,Malaysia,2000,148.87071457275127,148870714.57275125
763,New Zealand,2000,34.05615396868107,34056153.968681075
764,Pakistan,2000,109.44077709585376,109440777.09585376
765,Philippines,2000,71.94599272950332,71945992.72950332
766,South Korea,2000,463.42223959080707,463422239.5908071
767,Taiwan,2000,241.3144188785212,241314418.8785212
768,Thailand,2000,190.95566593921214,190955665.93921214
769,Vietnam,2000,58.96475500549579,58964755.00549579
770,Canada,2001,584.93633737794,584936337.37794
771,Mexico,2001,417.41622798147665,417416227.98147666
772,US,2001,5960.007433703049,5960007433.703049
773,Argentina,2001,149.69393911958093,149693939.11958092
774,Brazil,2001,346.2146631397966,346214663.13979656
775,Chile,2001,55.512959092637495,55512959.092637494
776,Colombia,2001,66.10930441804139,66109304.41804139
777,Ecuador,2001,29.792163638237117,29792163.63823712
778,Peru,2001,27.4195816076,27419581.6076
779,Trinidad and Tobago,2001,20.366044563764866,20366044.563764866
780,Venezuela,2001,318.6759679892362,318675967.9892362
781,Austria,2001,70.10150067142948,70101500.67142947
782,Belgium,2001,139.29613149391577,139296131.49391577
783,Bulgaria,2001,58.759992889328615,58759992.889328614
784,Croatia,2001,21.13939932251842,21139399.32251842
785,Czech Republic,2001,126.73664388995289,126736643.88995288
786,Denmark,2001,62.08673785743263,62086737.85743263
787,Estonia,2001,18.779687488969856,18779687.488969855
788,France,2001,393.9334655935025,393933465.59350246
789,Germany,2001,891.1265539609848,891126553.9609848
790,Greece,2001,111.30375696324728,111303756.96324728
791,Hungary,2001,58.34555667902579,58345556.67902579
792,Ireland,2001,48.2963003052956,48296300.3052956
793,Italy,2001,451.0723825965807,451072382.59658074
794,Lithuania,2001,12.398081453548954,12398081.453548955
795,Netherlands,2001,226.68851415227567,226688514.15227568
796,North Macedonia,2001,12.463135048907722,12463135.048907721
797,Norway,2001,39.04823115224232,39048231.152242325
798,Poland,2001,303.97975454865315,303979754.5486531
799,Romania,2001,97.1666829584229,97166682.9584229
800,Slovakia,2001,40.29740177647533,40297401.77647533
801,Slovenia,2001,15.23394186175885,15233941.86175885
802,Spain,2001,329.06330402775404,329063304.02775407
803,Sweden,2001,60.5279149048738,60527914.9048738
804,Turkey,2001,201.3055324122736,201305532.41227362
805,Ukraine,2001,343.2266511459106,343226651.14591056
806,United Kingdom,2001,598.1672785942578,598167278.5942578
807,Azerbaijan,2001,43.349887057500005,43349887.057500005
808,Belarus,2001,52.790953886204235,52790953.886204235
809,Kazakhstan,2001,142.58924822914653,142589248.22914654
810,Russian Federation,2001,1857.5431901191218,1857543190.1191218
811,Turkmenistan,2001,76.4041323573,76404132.3573
812,Uzbekistan,2001,149.26108967043874,149261089.67043874
813,"Iran, Islamic Republic of",2001,465.83988738158325,465839887.3815833
814,Iraq,2001,154.83756904173453,154837569.04173452
815,Israel,2001,63.05093597593159,63050935.975931585
816,Kuwait,2001,64.2591529842572,64259152.9842572
817,Oman,2001,43.19853693722903,43198536.93722903
818,Qatar,2001,30.334167304328037,30334167.304328036
819,Saudi Arabia,2001,351.0520526605053,351052052.6605053
820,United Arab Emirates,2001,147.7065343549336,147706534.35493362
821,Algeria,2001,134.73239959441457,134732399.59441456
822,Egypt,2001,150.59425947135347,150594259.47135347
823,Morocco,2001,38.453788368452805,38453788.3684528
824,South Africa,2001,407.32357506394055,407323575.0639405
825,Australia,2001,394.57667461714175,394576674.6171417
826,Bangladesh,2001,32.23054147379634,32230541.47379634
827,China,2001,3988.1802184312346,3988180218.431235
828,China,2001,70.52190703257898,70521907.03257897
829,India,2001,1065.6066922277814,1065606692.2277814
830,Indonesia,2001,364.8443713276109,364844371.32761085
831,Japan,2001,1261.393459563053,1261393459.5630531
832,Malaysia,2001,154.59115350819064,154591153.50819063
833,New Zealand,2001,36.337184068151416,36337184.068151414
834,Pakistan,2001,111.38551345085081,111385513.45085081
835,Philippines,2001,71.59214316932301,71592143.16932301
836,South Korea,2001,477.76917962988506,477769179.6298851
837,Taiwan,2001,239.37581955327653,239375819.55327654
838,Thailand,2001,200.44447079150623,200444470.79150623
839,Vietnam,2001,64.81872358489397,64818723.58489397
840,Canada,2002,598.5549293158207,598554929.3158207
841,Mexico,2002,436.3418663668262,436341866.3668262
842,US,2002,5979.266649457109,5979266649.457109
843,Argentina,2002,144.60617531110918,144606175.3111092
844,Brazil,2002,346.8726391837298,346872639.1837298
845,Chile,2002,57.08672218499765,57086722.18499765
846,Colombia,2002,63.31026303818148,63310263.038181484
847,Ecuador,2002,28.769130120545878,28769130.12054588
848,Peru,2002,28.152121491793825,28152121.491793826
849,Trinidad and Tobago,2002,22.027097892255014,22027097.892255016
850,Venezuela,2002,315.01812602748856,315018126.0274886
851,Austria,2002,71.23512551169972,71235125.51169972
852,Belgium,2002,137.1450062062233,137145006.20622328
853,Bulgaria,2002,56.75803340234436,56758033.40234436
854,Croatia,2002,22.239147500921042,22239147.50092104
855,Czech Republic,2002,122.20482034022037,122204820.34022036
856,Denmark,2002,61.20426724492855,61204267.24492855
857,Estonia,2002,18.760912289999315,18760912.289999314
858,France,2002,390.6114597245107,390611459.7245107
859,Germany,2002,877.8683179795054,877868317.9795054
860,Greece,2002,110.06886530163925,110068865.30163924
861,Hungary,2002,57.652942382192535,57652942.38219254
862,Ireland,2002,47.59508986081356,47595089.86081356
863,Italy,2002,454.5392573098254,454539257.3098254
864,Lithuania,2002,11.887858160954485,11887858.160954485
865,Netherlands,2002,226.7469343687344,226746934.3687344
866,North Macedonia,2002,11.718234216535844,11718234.216535844
867,Norway,2002,38.50365686474187,38503656.86474187
868,Poland,2002,300.2397075231918,300239707.5231918
869,Romania,2002,100.31348064884244,100313480.64884244
870,Slovakia,2002,39.73304257809838,39733042.57809838
871,Slovenia,2002,15.43144886418096,15431448.86418096
872,Spain,2002,347.8906566946191,347890656.6946191
873,Sweden,2002,61.14763498461655,61147634.984616555
874,Turkey,2002,212.49471087268242,212494710.87268242
875,Ukraine,2002,343.51975533891147,343519755.3389115
876,United Kingdom,2002,579.15116172005,579151161.72005
877,Azerbaijan,2002,43.057272212899996,43057272.2129
878,Belarus,2002,53.35440692128464,53354406.921284646
879,Kazakhstan,2002,149.47954933665054,149479549.33665052
880,Russian Federation,2002,1875.951894603677,1875951894.603677
881,Turkmenistan,2002,73.1088312958,73108831.2958
882,Uzbekistan,2002,154.07616412266688,154076164.1226669
883,"Iran, Islamic Republic of",2002,486.5146739328321,486514673.9328321
884,Iraq,2002,142.6517447188753,142651744.71887532
885,Israel,2002,64.67715237259931,64677152.37259931
886,Kuwait,2002,68.2325249875416,68232524.9875416
887,Oman,2002,46.72055677401596,46720556.77401596
888,Qatar,2002,33.75722228175603,33757222.28175603
889,Saudi Arabia,2002,358.90786189887154,358907861.89887154
890,United Arab Emirates,2002,154.7688072157096,154768807.2157096
891,Algeria,2002,139.51977204276014,139519772.04276013
892,Egypt,2002,157.4505922161852,157450592.2161852
893,Morocco,2002,39.518638376140004,39518638.376140006
894,South Africa,2002,397.4856695754572,397485669.5754572
895,Australia,2002,401.70057530050747,401700575.3005075
896,Bangladesh,2002,34.35576494933997,34355764.94933997
897,China,2002,4344.856973573377,4344856973.573378
898,China,2002,67.674595502649,67674595.502649
899,India,2002,1111.6165617402369,1111616561.7402368
900,Indonesia,2002,372.6735231226423,372673523.1226423
901,Japan,2002,1270.1691563134664,1270169156.3134663
902,Malaysia,2002,164.39535736387694,164395357.36387694
903,New Zealand,2002,36.22677598906316,36226775.98906316
904,Pakistan,2002,114.69436153232081,114694361.53232081
905,Philippines,2002,72.51321072100703,72513210.72100703
906,South Korea,2002,497.3202213041028,497320221.3041028
907,Taiwan,2002,249.60948666270883,249609486.66270882
908,Thailand,2002,214.39874342896232,214398743.42896232
909,Vietnam,2002,73.14470971213778,73144709.71213779
910,Canada,2003,608.4194031714034,608419403.1714034
911,Mexico,2003,441.31685378294156,441316853.7829416
912,US,2003,6042.122705881824,6042122705.881824
913,Argentina,2003,156.07787325123832,156077873.25123832
914,Brazil,2003,341.9058857713422,341905885.77134216
915,Chile,2003,57.1091980240736,57109198.0240736
916,Colombia,2003,65.4170036082839,65417003.60828391
917,Ecuador,2003,29.695320794103342,29695320.794103343
918,Peru,2003,27.42679111963203,27426791.119632028
919,Trinidad and Tobago,2003,25.351076367159315,25351076.367159314
920,Venezuela,2003,294.5194708870297,294519470.8870297
921,Austria,2003,76.9838196652133,76983819.6652133
922,Belgium,2003,144.18212839229716,144182128.39229715
923,Bulgaria,2003,61.13819540491934,61138195.404919334
924,Croatia,2003,23.583079779357227,23583079.77935723
925,Czech Republic,2003,125.50687299971564,125506872.99971564
926,Denmark,2003,66.31668282846876,66316682.828468755
927,Estonia,2003,20.723666798487862,20723666.79848786
928,France,2003,397.64593623861236,397645936.23861235
929,Germany,2003,881.5044127604875,881504412.7604876
930,Greece,2003,113.85410832394592,113854108.32394592
931,Hungary,2003,59.73385195016902,59733851.95016902
932,Ireland,2003,47.467144583576705,47467144.5835767
933,Italy,2003,473.35342068851537,473353420.68851537
934,Lithuania,2003,12.061400271842725,12061400.271842726
935,Netherlands,2003,226.16474900170667,226164749.00170666
936,North Macedonia,2003,12.355441709324198,12355441.709324198
937,Norway,2003,40.07626017421925,40076260.17421925
938,Poland,2003,309.3159551071594,309315955.10715944
939,Romania,2003,104.45042900347936,104450429.00347936
940,Slovakia,2003,40.084233121947534,40084233.121947534
941,Slovenia,2003,15.276208457172196,15276208.457172196
942,Spain,2003,356.1534966098824,356153496.60988235
943,Sweden,2003,65.46971589768509,65469715.89768509
944,Turkey,2003,225.03116020216913,225031160.20216912
945,Ukraine,2003,351.6994104375354,351699410.4375354
946,United Kingdom,2003,589.2970375373442,589297037.5373442
947,Azerbaijan,2003,38.3092862759,38309286.2759
948,Belarus,2003,52.28778208314557,52287782.083145574
949,Kazakhstan,2003,162.80535962322,162805359.62322
950,Russian Federation,2003,1938.362913228921,1938362913.228921
951,Turkmenistan,2003,89.28465331409998,89284653.31409998
952,Uzbekistan,2003,142.05446536614224,142054465.36614224
953,"Iran, Islamic Republic of",2003,513.3141355426275,513314135.54262745
954,Iraq,2003,124.07867569831747,124078675.69831747
955,Israel,2003,66.52823949341641,66528239.493416406
956,Kuwait,2003,82.04645200434243,82046452.00434242
957,Oman,2003,48.13627170755169,48136271.707551695
958,Qatar,2003,45.15224618122714,45152246.18122714
959,Saudi Arabia,2003,386.52882934803483,386528829.34803486
960,United Arab Emirates,2003,166.692658500176,166692658.500176
961,Algeria,2003,148.16811682532665,148168116.82532665
962,Egypt,2003,164.15235315250808,164152353.15250808
963,Morocco,2003,38.89692963236,38896929.63236
964,South Africa,2003,433.0165024904319,433016502.4904319
965,Australia,2003,408.22046742527317,408220467.4252732
966,Bangladesh,2003,35.69598221206701,35695982.21206701
967,China,2003,5121.012943053884,5121012943.053884
968,China,2003,71.737488801551,71737488.801551
969,India,2003,1155.7072771792339,1155707277.1792338
970,Indonesia,2003,409.9933891458082,409993389.14580816
971,Japan,2003,1309.8695850256395,1309869585.0256395
972,Malaysia,2003,180.53643489643042,180536434.89643043
973,New Zealand,2003,38.39040152519352,38390401.52519352
974,Pakistan,2003,122.33732572916642,122337325.72916642
975,Philippines,2003,74.3643795188517,74364379.51885171
976,South Korea,2003,507.52172939563485,507521729.39563483
977,Taiwan,2003,258.3766442006896,258376644.2006896
978,Thailand,2003,222.16296918437243,222162969.18437243
979,Vietnam,2003,80.17550300490477,80175503.00490476
980,Canada,2004,606.6582268835218,606658226.8835218
981,Mexico,2004,458.336035179419,458336035.17941904
982,US,2004,6146.695778718123,6146695778.7181225
983,Argentina,2004,168.02657489037284,168026574.89037284
984,Brazil,2004,356.31066930739803,356310669.307398
985,Chile,2004,62.165685354879884,62165685.354879886
986,Colombia,2004,65.00337210957898,65003372.109578975
987,Ecuador,2004,33.55443276304498,33554432.763044976
988,Peru,2004,31.012766806736728,31012766.806736726
989,Trinidad and Tobago,2004,27.099075434872905,27099075.434872907
990,Venezuela,2004,315.98362011686385,315983620.11686385
991,Austria,2004,75.707488280474,75707488.28047399
992,Belgium,2004,142.94348621688724,142943486.21688724
993,Bulgaria,2004,58.975784317913124,58975784.31791312
994,Croatia,2004,22.897039883646485,22897039.883646484
995,Czech Republic,2004,126.49801947939666,126498019.47939666
996,Denmark,2004,60.747567970844784,60747567.97084478
997,Estonia,2004,20.814813404619958,20814813.40461996
998,France,2004,400.0786016310414,400078601.6310414
999,Germany,2004,867.3627667244227,867362766.7244227
1000,Greece,2004,113.80752092383071,113807520.9238307
1001,Hungary,2004,58.930559301875654,58930559.30187565
1002,Ireland,2004,47.878854054037745,47878854.05403774
1003,Italy,2004,491.42044706182617,491420447.06182617
1004,Lithuania,2004,12.616095644328514,12616095.644328514
1005,Netherlands,2004,232.1822465812392,232182246.58123922
1006,North Macedonia,2004,11.955466180151841,11955466.18015184
1007,Norway,2004,40.35479252863279,40354792.52863279
1008,Poland,2004,308.284922480007,308284922.48000705
1009,Romania,2004,105.97264074182935,105972640.74182935
1010,Slovakia,2004,39.27910449117422,39279104.49117422
1011,Slovenia,2004,15.531956104828927,15531956.104828928
1012,Spain,2004,378.4228638297426,378422863.8297426
1013,Sweden,2004,63.2163476947042,63216347.6947042
1014,Turkey,2004,233.77579780461312,233775797.8046131
1015,Ukraine,2004,333.62269297265937,333622692.97265935
1016,United Kingdom,2004,594.2508911924454,594250891.1924454
1017,Azerbaijan,2004,41.403273513829475,41403273.51382948
1018,Belarus,2004,59.108110305453295,59108110.30545329
1019,Kazakhstan,2004,179.43901557613253,179439015.57613254
1020,Russian Federation,2004,1961.2520535340796,1961252053.5340796
1021,Turkmenistan,2004,92.29021466190001,92290214.66190001
1022,Uzbekistan,2004,142.82477987966112,142824779.8796611
1023,"Iran, Islamic Republic of",2004,548.9886012374864,548988601.2374864
1024,Iraq,2004,145.0264531104828,145026453.1104828
1025,Israel,2004,66.67437764786652,66674377.647866525
1026,Kuwait,2004,91.2528974228395,91252897.4228395
1027,Oman,2004,46.33600780264177,46336007.802641764
1028,Qatar,2004,52.12197732537902,52121977.32537902
1029,Saudi Arabia,2004,413.8170849757514,413817084.9757514
1030,United Arab Emirates,2004,178.2869649581752,178286964.95817518
1031,Algeria,2004,151.44555559493432,151445555.5949343
1032,Egypt,2004,172.8482439500592,172848243.9500592
1033,Morocco,2004,44.534194067076,44534194.067076
1034,South Africa,2004,472.9895805685474,472989580.5685474
1035,Australia,2004,421.7011103355964,421701110.3355964
1036,Bangladesh,2004,38.25168793815618,38251687.93815618
1037,China,2004,6024.92276721872,6024922767.2187195
1038,China,2004,78.87532189433001,78875321.89433001
1039,India,2004,1224.8395272118855,1224839527.2118855
1040,Indonesia,2004,403.2230925099476,403223092.5099476
1041,Japan,2004,1293.294976121887,1293294976.121887
1042,Malaysia,2004,195.48050401035894,195480504.01035893
1043,New Zealand,2004,37.34279509226706,37342795.09226706
1044,Pakistan,2004,134.53118935738803,134531189.35738802
1045,Philippines,2004,76.66920246592437,76669202.46592437
1046,South Korea,2004,515.3953340286957,515395334.02869576
1047,Taiwan,2004,268.5603988859577,268560398.88595766
1048,Thailand,2004,242.03090840640505,242030908.40640506
1049,Vietnam,2004,104.40890883521311,104408908.83521311
1050,Canada,2005,606.7169643870296,606716964.3870296
1051,Mexico,2005,486.08336357460286,486083363.57460284
1052,US,2005,6183.035926415364,6183035926.415364
1053,Argentina,2005,175.18946227060752,175189462.27060753
1054,Brazil,2005,368.32910463125336,368329104.63125336
1055,Chile,2005,63.36768779220459,63367687.79220459
1056,Colombia,2005,64.54471716508144,64544717.165081434
1057,Ecuador,2005,35.69002865326544,35690028.65326545
1058,Peru,2005,32.57960696415822,32579606.964158222
1059,Trinidad and Tobago,2005,28.293835903250592,28293835.903250594
1060,Venezuela,2005,324.4655511706809,324465551.1706809
1061,Austria,2005,76.71432673351777,76714326.73351777
1062,Belgium,2005,139.08902014590254,139089020.14590254
1063,Bulgaria,2005,60.12574986265386,60125749.86265386
1064,Croatia,2005,23.45362015986553,23453620.15986553
1065,Czech Republic,2005,125.0781772404495,125078177.2404495
1066,Denmark,2005,57.73681857135004,57736818.571350046
1067,Estonia,2005,20.7641586158553,20764158.615855303
1068,France,2005,400.7977403506189,400797740.3506189
1069,Germany,2005,845.1616300299153,845161630.0299152
1070,Greece,2005,114.57476340969573,114574763.40969573
1071,Hungary,2005,59.029777780591886,59029777.78059188
1072,Ireland,2005,50.076909480479024,50076909.480479024
1073,Italy,2005,493.58362548670175,493583625.4867017
1074,Lithuania,2005,13.529449477581817,13529449.477581818
1075,Netherlands,2005,233.82686675397164,233826866.75397164
1076,North Macedonia,2005,12.135952786291623,12135952.786291623
1077,Norway,2005,39.395563454309546,39395563.454309545
1078,Poland,2005,313.6347758186706,313634775.81867063
1079,Romania,2005,102.12404372340661,102124043.72340661
1080,Slovakia,2005,40.242153970779626,40242153.97077963
1081,Slovenia,2005,15.746629339220739,15746629.33922074
1082,Spain,2005,391.7524067428705,391752406.7428705
1083,Sweden,2005,62.007583135853366,62007583.135853365
1084,Turkey,2005,244.1015554565275,244101555.4565275
1085,Ukraine,2005,332.3477728756836,332347772.87568355
1086,United Kingdom,2005,599.1756506615117,599175650.6615117
1087,Azerbaijan,2005,46.221186086003605,46221186.08600361
1088,Belarus,2005,60.41715651462565,60417156.51462565
1089,Kazakhstan,2005,186.1503263957537,186150326.39575368
1090,Russian Federation,2005,1957.3777669913088,1957377766.991309
1091,Turkmenistan,2005,94.1764246771,94176424.6771
1092,Uzbekistan,2005,141.23383369888174,141233833.69888175
1093,"Iran, Islamic Republic of",2005,572.6025989513721,572602598.9513721
1094,Iraq,2005,137.09751539804904,137097515.39804903
1095,Israel,2005,67.2128707399169,67212870.73991689
1096,Kuwait,2005,99.35338798983359,99353387.9898336
1097,Oman,2005,48.794788359773335,48794788.35977334
1098,Qatar,2005,55.907311860128935,55907311.86012893
1099,Saudi Arabia,2005,420.22473016586474,420224730.16586477
1100,United Arab Emirates,2005,185.85126256750226,185851262.56750226
1101,Algeria,2005,156.89078284443616,156890782.84443617
1102,Egypt,2005,181.0530354460981,181053035.44609812
1103,Morocco,2005,48.291725461404,48291725.461403996
1104,South Africa,2005,456.42464683722517,456424646.83722514
1105,Australia,2005,423.65376310452393,423653763.10452396
1106,Bangladesh,2005,41.880275237776715,41880275.23777671
1107,China,2005,6862.00049602098,6862000496.02098
1108,China,2005,76.16431380051101,76164313.80051102
1109,India,2005,1318.6757694970029,1318675769.4970028
1110,Indonesia,2005,414.8519256739488,414851925.6739488
1111,Japan,2005,1327.513312783547,1327513312.783547
1112,Malaysia,2005,209.2858253082481,209285825.3082481
1113,New Zealand,2005,39.52909719623046,39529097.196230456
1114,Pakistan,2005,138.57108554090271,138571085.5409027
1115,Philippines,2005,77.75488905150144,77754889.05150144
1116,South Korea,2005,521.3229347379951,521322934.7379951
1117,Taiwan,2005,274.2064392762624,274206439.2762624
1118,Thailand,2005,252.5603537760621,252560353.7760621
1119,Vietnam,2005,111.36919294023879,111369192.94023879
1120,Canada,2006,602.1726511881963,602172651.1881963
1121,Mexico,2006,500.0299996785865,500029999.6785865
1122,US,2006,6110.112113610083,6110112113.610083
1123,Argentina,2006,181.71027168575583,181710271.68575582
1124,Brazil,2006,374.38257309799843,374382573.09799844
1125,Chile,2006,67.3230652569564,67323065.2569564
1126,Colombia,2006,74.69901377001163,74699013.77001163
1127,Ecuador,2006,37.40780100645967,37407801.00645967
1128,Peru,2006,31.611967056372947,31611967.056372948
